processo_numero;processo_ocorrencia
8019995115;Deslizamentos de Barreiras
8019993915;Imoveis com Danos/Risco
8019992016;Não há Ocorrência para essa Solicitação
8019991615;Imoveis com Danos/Risco
8019989115;Deslizamentos de Barreiras
8019987915;Deslizamentos de Barreiras
8019987517;Não há Ocorrência para essa Solicitação
8019985615;Deslizamentos de Barreiras
8019985615;Imoveis com Danos/Risco
8019985217;Deslizamentos de Barreiras
8019983315;Deslizamentos de Barreiras
8019983315;Imoveis com Danos/Risco
8019983017;Não há Ocorrência para essa Solicitação
8019981717;Não há Ocorrência para essa Solicitação
8019981015;Deslizamentos de Barreiras
8019979615;Deslizamentos de Barreiras
8019979615;Imoveis com Danos/Risco
8019978816;Não há Ocorrência para essa Solicitação
8019977315;Muro com Danos
8019977017;Deslizamentos de Barreiras
8019975717;Não há Ocorrência para essa Solicitação
8019975015;Imoveis com Danos/Risco
8019975015;Deslizamentos de Barreiras
8019973815;Imoveis Alagados
8019973815;Muro com Danos
8019972016;Não há Ocorrência para essa Solicitação
8019971714;Muro com Danos
8019971714;Desabamento Parcial Imoveis
8019971515;Deslizamentos de Barreiras
8019971117;Não há Ocorrência para essa Solicitação
8019969717;Não há Ocorrência para essa Solicitação
8019969015;Deslizamentos de Barreiras
8019968216;Deslizamentos de Barreiras
8019967815;Imoveis com Danos/Risco
8019967815;Deslizamentos de Barreiras
8019967417;Não há Ocorrência para essa Solicitação
8019965515;Alagamentos
8019965117;Não há Ocorrência para essa Solicitação
8019963917;Imoveis com Danos/Risco
8019963917;Arvores em Risco
8019963215;Desabamento Total Imoveis
8019961816;Não há Ocorrência para essa Solicitação
8019961617;Não há Ocorrência para essa Solicitação
8019961015;Não há Ocorrência para essa Solicitação
8019959515;Alagamentos
8019959117;Não há Ocorrência para essa Solicitação
8019958716;Não há Ocorrência para essa Solicitação
8019957917;Não há Ocorrência para essa Solicitação
8019957215;Imoveis com Danos/Risco
8019957215;Muro com Danos
8019955617;Não há Ocorrência para essa Solicitação
8019955015;Desabamento Total Imoveis
8019955015;Deslizamentos de Barreiras
8019953715;Deslizamentos de Barreiras
8019953317;Não há Ocorrência para essa Solicitação
8019951415;Não há Ocorrência para essa Solicitação
8019951017;Não há Ocorrência para essa Solicitação
8019949617;Não há Ocorrência para essa Solicitação
8019949418;Muro com Danos
8019949015;Deslizamentos de Barreiras
8019947317;Não há Ocorrência para essa Solicitação
8019947317;Imoveis com Danos/Risco
8019945017;Não há Ocorrência para essa Solicitação
8019944815;Deslizamentos de Barreiras
8019943817;Não há Ocorrência para essa Solicitação
8019942515;Arvores em Risco
8019941517;Não há Ocorrência para essa Solicitação
8019940414;Não há Ocorrência para essa Solicitação
8019939415;Não há Ocorrência para essa Solicitação
8019939017;Não há Ocorrência para essa Solicitação
8019936515;Deslizamentos de Barreiras
8019934215;Não há Ocorrência para essa Solicitação
8019933018;Não há Ocorrência para essa Solicitação
8019932617;Deslizamentos de Barreiras
8019929915;Não há Ocorrência para essa Solicitação
8019928718;Não há Ocorrência para essa Solicitação
8019926114;Imoveis com Danos/Risco
8019924914;Não há Ocorrência para essa Solicitação
8019912915;Deslizamentos de Barreiras
8019911016;Não há Ocorrência para essa Solicitação
8019899215;Não há Ocorrência para essa Solicitação
8019897418;Não há Ocorrência para essa Solicitação
8019895317;Não há Ocorrência para essa Solicitação
8019887918;Não há Ocorrência para essa Solicitação
8019886616;Deslizamentos de Barreiras
8019886616;Não há Ocorrência para essa Solicitação
8019875615;Arvores em Risco
8019873315;Imoveis com Danos/Risco
8019871015;Imoveis com Danos/Risco
8019870216;Não há Ocorrência para essa Solicitação
8019867818;Muro com Danos
8019865015;Deslizamentos de Barreiras
8019854915;Muro com Danos
8019851015;Muro com Danos
8019850514;Imoveis com Danos/Risco
8019841415;Não há Ocorrência para essa Solicitação
8019833115;Muro com Danos
8019833115;Imoveis com Danos/Risco
8019833016;Não há Ocorrência para essa Solicitação
8019828815;Arvores em Risco
8019827314;Não há Ocorrência para essa Solicitação
8019825915;Imoveis com Danos/Risco
8019824917;Não há Ocorrência para essa Solicitação
8019822617;Não há Ocorrência para essa Solicitação
8019814715;Arvores em Risco
8019812415;Arvores em Risco
8019810115;Deslizamentos de Barreiras
8019808715;Muro com Danos
8019806415;Deslizamentos de Barreiras
8019803018;Não há Ocorrência para essa Solicitação
8019801414;Deslizamentos de Barreiras
8019801016;Não há Ocorrência para essa Solicitação
8019800615;Imoveis com Danos/Risco
8019795215;Invasao de Terreno de Auxilio Moradia
8019790015;Muro com Danos
8019787418;Invasao de Terreno de Auxilio Moradia
8019786514;Não há Ocorrência para essa Solicitação
8019785715;Deslizamentos de Barreiras
8019784518;Imoveis com Danos/Risco
8019782815;Deslizamentos de Barreiras
8019780515;Não há Ocorrência para essa Solicitação
8019779516;Invasao de Terreno de Auxilio Moradia
8019777415;Não há Ocorrência para essa Solicitação
8019776417;Não há Ocorrência para essa Solicitação
8019775115;Não há Ocorrência para essa Solicitação
8019775016;Imoveis com Danos/Risco
8019774714;Imoveis com Danos/Risco
8019773915;Imoveis com Danos/Risco
8019771615;Imoveis com Danos/Risco
8019770816;Incendios
8019770418;Não há Ocorrência para essa Solicitação
8019769115;Deslizamentos de Barreiras
8019767915;Deslizamentos de Barreiras
8019767318;Não há Ocorrência para essa Solicitação
8019765615;Muro com Danos
8019765416;Imoveis com Danos/Risco
8019765018;Não há Ocorrência para essa Solicitação
8019763315;Deslizamentos de Barreiras
8019761916;Não há Ocorrência para essa Solicitação
8019759416;Deslizamentos de Barreiras
8019759416;Imoveis com Danos/Risco
8019758015;Deslizamentos de Barreiras
8019755916;Deslizamentos de Barreiras
8019755015;Deslizamentos de Barreiras
8019754614;Invasao de Terreno de Auxilio Moradia
8019753815;Desabamento Parcial Imoveis
8019751714;Imoveis com Danos/Risco
8019751515;Não há Ocorrência para essa Solicitação
8019749015;Não há Ocorrência para essa Solicitação
8019747815;Não há Ocorrência para essa Solicitação
8019745714;Imoveis com Danos/Risco
8019745117;Arvores em Risco
8019745117;Deslizamentos de Barreiras
8019744915;Deslizamentos de Barreiras
8019743917;Arvores em Risco
8019743917;Deslizamentos de Barreiras
8019741617;Arvores em Risco
8019741617;Deslizamentos de Barreiras
8019741015;Não há Ocorrência para essa Solicitação
8019737414;Não há Ocorrência para essa Solicitação
8019735114;Não há Ocorrência para essa Solicitação
8019734315;Não há Ocorrência para essa Solicitação
8019732015;Não há Ocorrência para essa Solicitação
8019731918;Deslizamentos de Barreiras
8019729418;Não há Ocorrência para essa Solicitação
8019725918;Não há Ocorrência para essa Solicitação
8019722018;Não há Ocorrência para essa Solicitação
8019719415;Tombamento de Arvores
8019718218;Não há Ocorrência para essa Solicitação
8019716515;Arvores em Risco
8019716018;Não há Ocorrência para essa Solicitação
8019713615;Não há Ocorrência para essa Solicitação
8019713018;Não há Ocorrência para essa Solicitação
8019711818;Não há Ocorrência para essa Solicitação
8019711315;Deslizamentos de Barreiras
8019709915;Deslizamentos de Barreiras
8019709318;Não há Ocorrência para essa Solicitação
8019707018;Não há Ocorrência para essa Solicitação
8019706816;Invasao de Terreno de Auxilio Moradia
8019705818;Não há Ocorrência para essa Solicitação
8019703518;Não há Ocorrência para essa Solicitação
8019703015;Não há Ocorrência para essa Solicitação
8019700618;Não há Ocorrência para essa Solicitação
8019698118;Não há Ocorrência para essa Solicitação
8019696918;Não há Ocorrência para essa Solicitação
8019694618;Não há Ocorrência para essa Solicitação
8019693515;Deslizamentos de Barreiras
8019693515;Não há Ocorrência para essa Solicitação
8019692318;Não há Ocorrência para essa Solicitação
8019691215;Não há Ocorrência para essa Solicitação
8019690018;Não há Ocorrência para essa Solicitação
8019689815;Não há Ocorrência para essa Solicitação
8019689616;Não há Ocorrência para essa Solicitação
8019687018;Não há Ocorrência para essa Solicitação
8019685718;Não há Ocorrência para essa Solicitação
8019684416;Não há Ocorrência para essa Solicitação
8019683418;Não há Ocorrência para essa Solicitação
8019683015;Deslizamentos de Barreiras
8019682514;Imoveis com Danos/Risco
8019681118;Não há Ocorrência para essa Solicitação
8019680015;Arvores em Risco
8019677418;Não há Ocorrência para essa Solicitação
8019675118;Não há Ocorrência para essa Solicitação
8019674015;Não há Ocorrência para essa Solicitação
8019673918;Imoveis com Danos/Risco
8019673216;Não há Ocorrência para essa Solicitação
8019671618;Não há Ocorrência para essa Solicitação
8019671115;Deslizamentos de Barreiras
8019671115;Não há Ocorrência para essa Solicitação
8019668518;Não há Ocorrência para essa Solicitação
8019668015;Não há Ocorrência para essa Solicitação
8019665618;Imoveis com Danos/Risco
8019663915;Imoveis com Danos/Risco
8019663915;Não há Ocorrência para essa Solicitação
8019663915;Deslizamentos de Barreiras
8019663318;Não há Ocorrência para essa Solicitação
8019661018;Não há Ocorrência para essa Solicitação
8019659618;Não há Ocorrência para essa Solicitação
8019657915;Deslizamentos de Barreiras
8019656718;Deslizamentos de Barreiras
8019656718;Imoveis com Danos/Risco
8019655615;Deslizamentos de Barreiras
8019654418;Não há Ocorrência para essa Solicitação
8019652118;Não há Ocorrência para essa Solicitação
8019651214;Imoveis com Danos/Risco
8019651015;Deslizamentos de Barreiras
8019650918;Não há Ocorrência para essa Solicitação
8019649615;Deslizamentos de Barreiras
8019646715;Deslizamentos de Barreiras
8019646715;Não há Ocorrência para essa Solicitação
8019644918;Não há Ocorrência para essa Solicitação
8019644415;Deslizamentos de Barreiras
8019642618;Não há Ocorrência para essa Solicitação
8019642314;Não há Ocorrência para essa Solicitação
8019642115;Deslizamentos de Barreiras
8019641117;Não há Ocorrência para essa Solicitação
8019640915;Não há Ocorrência para essa Solicitação
8019640318;Não há Ocorrência para essa Solicitação
8019638918;Deslizamentos de Barreiras
8019638216;Desabamento Total de Obras de Contencao/Drenagem
8019636115;Muro com Danos
8019636115;Imoveis com Danos/Risco
8019635018;Não há Ocorrência para essa Solicitação
8019633718;Não há Ocorrência para essa Solicitação
8019633215;Deslizamentos de Barreiras
8019632814;Muro com Danos
8019632814;Deslizamentos de Barreiras
8019631418;Não há Ocorrência para essa Solicitação
8019631015;Deslizamentos de Barreiras
8019630514;Deslizamentos de Barreiras
8019628915;Deslizamentos de Barreiras
8019628318;Não há Ocorrência para essa Solicitação
8019626018;Não há Ocorrência para essa Solicitação
8019625617;Não há Ocorrência para essa Solicitação
8019624818;Não há Ocorrência para essa Solicitação
8019623715;Muro com Danos
8019623715;Imoveis com Danos/Risco
8019622518;Muro com Danos
8019621415;Deslizamentos de Barreiras
8019621216;Arvores em Risco
8019621216;Imoveis com Danos/Risco
8019620218;Não há Ocorrência para essa Solicitação
8019615415;Imoveis com Danos/Risco
8019614417;Não há Ocorrência para essa Solicitação
8019612117;Não há Ocorrência para essa Solicitação
8019612018;Imoveis com Danos/Risco
8019610414;Deslizamentos de Barreiras
8019610215;Deslizamentos de Barreiras
8019609918;Não há Ocorrência para essa Solicitação
8019608417;Não há Ocorrência para essa Solicitação
8019607115;Deslizamentos de Barreiras
8019605915;Não há Ocorrência para essa Solicitação
8019602816;Tombamento de Arvores
8019602816;Arvores em Risco
8019602816;Imoveis com Danos/Risco
8019598917;Não há Ocorrência para essa Solicitação
8019598016;Deslizamentos de Barreiras
8019596015;Muro com Danos
8019594715;Não há Ocorrência para essa Solicitação
8019594715;Deslizamentos de Barreiras
8019591815;Deslizamentos de Barreiras
8019589315;Deslizamentos de Barreiras
8019580615;Deslizamentos de Barreiras
8019578817;Muro com Danos
8019578618;Não há Ocorrência para essa Solicitação
8019577515;Deslizamentos de Barreiras
8019576517;Imoveis com Danos/Risco
8019574615;Imoveis com Danos/Risco
8019571715;Imoveis com Danos/Risco
8019566017;Não há Ocorrência para essa Solicitação
8019564717;Não há Ocorrência para essa Solicitação
8019562815;Não há Ocorrência para essa Solicitação
8019560316;Não há Ocorrência para essa Solicitação
8019556014;Deslizamentos de Barreiras
8019551217;Não há Ocorrência para essa Solicitação
8019548515;Imoveis com Danos/Risco
8019548117;Arvores em Risco
8019547716;Imoveis com Danos/Risco
8019547318;Não há Ocorrência para essa Solicitação
8019546215;Deslizamentos de Barreiras
8019545416;Não há Ocorrência para essa Solicitação
8019544617;Não há Ocorrência para essa Solicitação
8019544015;Deslizamentos de Barreiras
8019541717;Não há Ocorrência para essa Solicitação
8019538617;Não há Ocorrência para essa Solicitação
8019538015;Deslizamentos de Barreiras
8019536715;Deslizamentos de Barreiras
8019533616;Invasao de Terreno de Auxilio Moradia
8019533417;Não há Ocorrência para essa Solicitação
8019530915;Imoveis com Danos/Risco
8019530517;Não há Ocorrência para essa Solicitação
8019528017;Deslizamentos de Barreiras
8019526817;Não há Ocorrência para essa Solicitação
8019526115;Imoveis com Danos/Risco
8019526115;Muro com Danos
8019521816;Não há Ocorrência para essa Solicitação
8019521617;Não há Ocorrência para essa Solicitação
8019520315;Deslizamentos de Barreiras
8019517917;Não há Ocorrência para essa Solicitação
8019516416;Imoveis com Danos/Risco
8019514514;Invasao de Terreno de Auxilio Moradia
8019514017;Não há Ocorrência para essa Solicitação
8019513715;Arvores em Risco
8019512717;Deslizamentos de Barreiras
